Wall time,Step,Value
1589179843.515057,13632000,-0.007393762469291687
1589179918.765977,13668000,-0.008809042163193226
1589179945.925563,13680000,-0.01220446266233921
1589179993.8184686,13704000,-0.0021193334832787514
1589180193.1837473,13800000,-0.002327526453882456
1589180216.8301082,13812000,-0.0018954979022964835
1589180243.577551,13824000,0.0012713598553091288
1589180267.4121475,13836000,-0.0014608835335820913
1589180341.7766135,13872000,-0.009071474894881248
1589180365.4633934,13884000,-0.005288946442306042
1589180392.3434265,13896000,-0.001101813861168921
1589180466.8598235,13932000,-0.006019339896738529
1589180490.7423701,13944000,-0.004491577390581369
1589180514.630176,13956000,-0.0015035390388220549
1589180591.0806992,13992000,0.0004873897705692798
1589180890.0175552,14136000,0.0009763470152392983
1589180964.082744,14172000,-0.0025328630581498146
1589181014.939846,14196000,-0.0022793354000896215
1589181038.6300204,14208000,-0.0013040045741945505
1589181089.061446,14232000,-0.0013838435988873243
1589181112.5969684,14244000,-0.021134337410330772
1589181187.582085,14280000,-0.0011826204136013985
1589181261.6544755,14316000,-0.006869167555123568
1589181288.3330715,14328000,-0.004931681789457798
1589181312.223132,14340000,-0.008272351697087288
1589181335.993282,14352000,-0.002217633416876197
1589181363.0243156,14364000,-0.010019148699939251
1589181387.2132971,14376000,-0.0032817714381963015
1589181411.340414,14388000,-0.0026613506488502026
1589181438.9438167,14400000,0.0016319152200594544
1589181487.2035174,14424000,-0.007124434690922499
1589181537.7271721,14448000,0.0009669190621934831
1589181561.484959,14460000,-0.00032207308686338365
1589181612.267917,14484000,-0.0025573044549673796
1589181663.5623796,14508000,-1.056444216374075e-05
1589181711.4674006,14532000,0.0014338258188217878
1589181738.4143386,14544000,0.0019127159612253308
1589181762.5584898,14556000,0.000919485348276794
1589181786.4179869,14568000,-0.0016776894917711616
1589181812.903717,14580000,-0.0012650021817535162
1589181836.968553,14592000,-0.0002580361906439066
1589181935.4738147,14640000,-0.0028027421794831753
1589182060.7128844,14700000,0.000853120640385896
1589182084.5073385,14712000,-0.0023552444763481617
1589182135.7352967,14736000,-0.005442413035780191
1589182159.4212875,14748000,-0.0019403347978368402
1589182260.8437448,14796000,-0.0017039179801940918
1589182285.308222,14808000,-0.0029147181194275618
1589182309.0667162,14820000,-0.007428404409438372
1589182360.213764,14844000,-0.0038460742216557264
1589182434.9129736,14880000,-0.0021112794056534767
1589182510.2020028,14916000,-0.005770873744040728
